run_key,ifc_model,llm_model,run_type,query_id,query_type,pattern,query_text,understanding_correct,end_to_end_correct,cache_hit,t_understanding,t_retrieval,t_computation,t_response,total_time,error
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D005,element,imperative,Show me all walls on Level 1 that touch Floor:127mm Slab on Grade:141232.,True,False,False,3.2121238708496094,0.11963343620300293,,,3.3317573070526123,Source element not found: Floor:127mm Slab on Grade:141232
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D006,element,fact_verification,Is there any beam that touches Basic Wall:Exterior - Brick on Block:143410?,True,True,False,4.65778112411499,0.0229036808013916,0.5757749080657959,3.0355305671691895,8.297574758529663,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D007,element,general_question,Which spaces are disjoint from Floor:Finish Floor - Wood:169093?,True,True,False,2.0416460037231445,0.010849952697753906,0.2984004020690918,5.808908462524414,8.163341999053955,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D008,element,imperative,List all windows on Level 2 that touch Basic Wall:Interior - Furring (38 mm Stud):217414.,True,True,False,2.4152631759643555,0.06651735305786133,0.18135714530944824,1.5209641456604004,4.187197923660278,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D009,element,fact_verification,Does Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 touch any walls?,True,True,False,2.3593649864196777,0.03609657287597656,0.6644065380096436,4.979630947113037,8.042056322097778,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D010,element,general_question,Which slabs cover Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,3.526733160018921,0.007555723190307617,0.39344310760498047,1.501098394393921,5.42883038520813,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D011,element,imperative,Tell me all doors that touch Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,False,2.2635762691497803,0.006997346878051758,0.1736459732055664,1.4853730201721191,3.935692071914673,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D012,element,fact_verification,Are there any railings touching Basic Roof:Live Roof over Wood Joist Flat Roof:184483?,True,True,False,3.6998305320739746,0.012024402618408203,0.0385136604309082,1.5612752437591553,5.312016010284424,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D013,element,general_question,Which windows touch Basic Wall:Exterior - Brick on Block:184944?,True,True,False,2.233153820037842,0.028242111206054688,0.2164468765258789,1.4529662132263184,3.9354920387268066,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D014,element,imperative,List all walls on T/FDN that touch Wall Foundation:Bearing Footing - 900 x 300:186596.,True,True,False,2.4607059955596924,0.02980947494506836,0.19878172874450684,6.096609592437744,8.786413431167603,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D015,element,fact_verification,Does Floor:Finish Floor - Ceramic Tile:169772 cover any walls?,True,True,False,2.302384614944458,0.01514434814453125,0.7090601921081543,1.1002426147460938,4.129319906234741,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D016,relationship,general_question,What is the relationship between Basic Wall:Foundation - Concrete (417mm):140479 and Wall Foundation:Bearing Footing - 900 x 300:186596?,True,True,False,2.8195507526397705,0.00852060317993164,0.043845176696777344,2.7605667114257812,5.632990121841431,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D017,relationship,fact_verification,Does Basic Wall:Exterior - Brick on Block:138157 touch Floor:127mm Slab on Grade:141232?,True,True,False,2.424733877182007,0.005513191223144531,0.03552079200744629,1.3524086475372314,3.8197379112243652,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D018,relationship,imperative,Tell me the spatial relationship between Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 and Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,True,2.9350693225860596,0.010025501251220703,0.0,1.8335857391357422,4.785054445266724,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D019,relationship,general_question,What is the relationship between Basic Wall:Interior - Partition (92mm Stud):139783 and Basic Wall:Interior - Partition (92mm Stud):139939?,True,True,False,2.331941843032837,0.01244974136352539,0.017334461212158203,2.711409330368042,5.077172040939331,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D020,relationship,fact_verification,Is M_Single-Flush:1250mm x 2010mm:1250mm x 2010mm:146596 touching Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,3.154656410217285,0.009395360946655273,0.009996414184570312,3.1236331462860107,6.299219131469727,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D021,relationship,imperative,Describe the relationship between M_Fixed:4835mm x 2420mm:4835mm x 2420mm:145788 and Basic Wall:Exterior - Brick on Block:138062.,True,True,False,2.468026638031006,0.014449119567871094,0.09305953979492188,2.9979960918426514,5.57353138923645,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D022,relationship,general_question,What is the relationship between M_W-Wide Flange:W310X60:W310X60:207325 and Basic Wall:Exterior - Brick on Block:143410?,True,True,False,2.5191802978515625,0.0070726871490478516,0.010878801345825195,3.8048465251922607,6.342495918273926,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D023,relationship,fact_verification,Does Railing:900mm Handrail Only:151162 touch Stair:Residential - 200mm Max Riser 250mm Tread:151086:1?,True,True,False,2.679868698120117,0.007517337799072266,0.16647672653198242,1.7610342502593994,4.614897012710571,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D024,relationship,imperative,Tell me how Basic Wall:Exterior - Brick on Block:184944 relates to Basic Roof:Live Roof over Wood Joist Flat Roof:184483.,True,True,False,3.5828142166137695,0.005514621734619141,0.04086899757385254,3.01535701751709,6.646063804626465,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D025,relationship,general_question,What is the relationship between Floor:127mm Slab on Grade:141232 and Wall Foundation:Bearing Footing - 900 x 300:186604?,True,True,False,2.5426275730133057,0.0039026737213134766,0.014267206192016602,2.266461133956909,4.827258586883545,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D026,relationship,fact_verification,Is Basic Wall:Exterior - Brick on Block:143410 disjoint from Floor:127mm Slab on Grade:141232?,True,True,False,2.3423004150390625,0.012667179107666016,0.010073661804199219,2.5721139907836914,4.937155246734619,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D027,relationship,imperative,Tell me the relationship between M_Skylight:1180 x 1170mm:1180 x 1170mm:185337 and Basic Wall:Exterior - Brick on Block:185014.,True,True,False,2.7795748710632324,0.0059986114501953125,0.020045995712280273,1.7534236907958984,4.562884330749512,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D028,relationship,general_question,What is the relationship between Floor:Finish Floor - Wood:169093 and Floor:Residential - Wood Joist with Subflooring:144800?,True,True,False,2.5777993202209473,0.012050867080688477,0.05348610877990723,1.3354220390319824,3.9832844734191895,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D029,relationship,fact_verification,Is M_Casement:819mm x 759mm:819mm x 759mm:148607 disjoint from Basic Wall:Foundation - Concrete (435mm):140913?,True,True,False,4.739344120025635,0.0061969757080078125,0.02053999900817871,2.9231386184692383,7.68921971321106,
Duplex_gpt-4_cold,Duplex,gpt-4,cold,D030,relationship,imperative,Describe the relationship between M_W-Wide Flange:W410X60:W410X60:209121 and Basic Wall:Exterior - Brick on Block:143478.,True,True,False,2.4447154998779297,0.007183074951171875,0.01685929298400879,1.9703600406646729,4.439117908477783,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D001,element,general_question,Which slabs cover Basic Wall:Foundation - Concrete (417mm):140479?,True,True,False,3.452040672302246,0.01964712142944336,0.05510735511779785,1.8356709480285645,5.36649227142334,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D002,element,imperative,List all doors that touch Basic Wall:Exterior - Brick on Block:138157.,True,True,False,3.7252657413482666,0.02033257484436035,0.04352402687072754,3.2161951065063477,7.005317449569702,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D003,element,fact_verification,Are there any windows disjoint from Floor:127mm Slab on Grade:141232?,True,True,False,2.5350191593170166,0.00894618034362793,0.06780195236206055,11.544644355773926,14.15641164779663,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D004,element,general_question,Which footings touch Basic Wall:Foundation - Concrete (435mm):140913?,True,True,False,2.0181305408477783,0.006817817687988281,0.021686077117919922,3.8346903324127197,5.881324768066406,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D005,element,imperative,Show me all walls on Level 1 that touch Floor:127mm Slab on Grade:141232.,True,False,False,2.0609471797943115,0.006841182708740234,,,2.0703980922698975,Source element not found: Floor:127mm Slab on Grade:141232
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D006,element,fact_verification,Is there any beam that touches Basic Wall:Exterior - Brick on Block:143410?,True,True,False,2.5646615028381348,0.0059146881103515625,0.02512073516845703,2.915177822113037,5.513446807861328,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D007,element,general_question,Which spaces are disjoint from Floor:Finish Floor - Wood:169093?,True,True,False,3.744971990585327,0.006934642791748047,0.05311250686645508,6.42534327507019,10.231369256973267,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D008,element,imperative,List all windows on Level 2 that touch Basic Wall:Interior - Furring (38 mm Stud):217414.,True,True,False,3.7741127014160156,0.006548643112182617,0.060958147048950195,2.5569419860839844,6.399560451507568,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D009,element,fact_verification,Does Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 touch any walls?,True,True,False,2.664236068725586,0.008560895919799805,0.1614835262298584,3.604276180267334,6.441600561141968,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D010,element,general_question,Which slabs cover Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,2.5288310050964355,0.008893251419067383,0.04762697219848633,2.3181753158569336,4.904573678970337,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D011,element,imperative,Tell me all doors that touch Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,False,3.3674190044403076,0.015998363494873047,0.036771297454833984,1.7915523052215576,5.21863865852356,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D012,element,fact_verification,Are there any railings touching Basic Roof:Live Roof over Wood Joist Flat Roof:184483?,True,True,False,2.584855556488037,0.012616872787475586,0.009822368621826172,1.2743253707885742,3.8851888179779053,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D013,element,general_question,Which windows touch Basic Wall:Exterior - Brick on Block:184944?,True,True,False,2.210239887237549,0.017626285552978516,0.062365055084228516,1.6543145179748535,3.9445457458496094,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D014,element,imperative,List all walls on T/FDN that touch Wall Foundation:Bearing Footing - 900 x 300:186596.,True,True,False,2.337730646133423,0.016219615936279297,0.015927553176879883,4.268982172012329,6.640738248825073,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D015,element,fact_verification,Does Floor:Finish Floor - Ceramic Tile:169772 cover any walls?,True,True,False,2.1666204929351807,0.013834238052368164,0.1332399845123291,1.598846673965454,3.912541389465332,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D016,relationship,general_question,What is the relationship between Basic Wall:Foundation - Concrete (417mm):140479 and Wall Foundation:Bearing Footing - 900 x 300:186596?,True,True,True,6.001644849777222,0.009272098541259766,0.0,1.943673849105835,7.954590797424316,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D017,relationship,fact_verification,Does Basic Wall:Exterior - Brick on Block:138157 touch Floor:127mm Slab on Grade:141232?,True,True,True,2.3288309574127197,0.016542911529541016,0.0,1.5927834510803223,3.9419357776641846,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D018,relationship,imperative,Tell me the spatial relationship between Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 and Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,True,3.3764612674713135,0.006334781646728516,0.0,1.8088982105255127,5.192948341369629,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D019,relationship,general_question,What is the relationship between Basic Wall:Interior - Partition (92mm Stud):139783 and Basic Wall:Interior - Partition (92mm Stud):139939?,True,True,True,4.593302249908447,0.012478828430175781,0.0,2.3679044246673584,6.975244522094727,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D020,relationship,fact_verification,Is M_Single-Flush:1250mm x 2010mm:1250mm x 2010mm:146596 touching Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,True,5.123671531677246,0.00996851921081543,0.0,2.28751802444458,7.42435097694397,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D021,relationship,imperative,Describe the relationship between M_Fixed:4835mm x 2420mm:4835mm x 2420mm:145788 and Basic Wall:Exterior - Brick on Block:138062.,True,True,True,4.488691806793213,0.014577627182006836,0.0,2.259533405303955,6.765741348266602,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D022,relationship,general_question,What is the relationship between M_W-Wide Flange:W310X60:W310X60:207325 and Basic Wall:Exterior - Brick on Block:143410?,True,True,True,3.2217607498168945,0.010209798812866211,0.0,1.8305253982543945,5.063005685806274,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D023,relationship,fact_verification,Does Railing:900mm Handrail Only:151162 touch Stair:Residential - 200mm Max Riser 250mm Tread:151086:1?,True,True,True,2.858050584793091,0.008194208145141602,0.0,1.689927101135254,4.558995246887207,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D024,relationship,imperative,Tell me how Basic Wall:Exterior - Brick on Block:184944 relates to Basic Roof:Live Roof over Wood Joist Flat Roof:184483.,True,True,True,4.594664096832275,0.004805803298950195,0.0,2.120767116546631,6.7227747440338135,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D025,relationship,general_question,What is the relationship between Floor:127mm Slab on Grade:141232 and Wall Foundation:Bearing Footing - 900 x 300:186604?,True,True,True,2.6705899238586426,0.005376577377319336,0.0,2.9168953895568848,5.596532344818115,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D026,relationship,fact_verification,Is Basic Wall:Exterior - Brick on Block:143410 disjoint from Floor:127mm Slab on Grade:141232?,True,True,True,2.432267189025879,0.007977962493896484,0.0,1.7659621238708496,4.206207275390625,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D027,relationship,imperative,Tell me the relationship between M_Skylight:1180 x 1170mm:1180 x 1170mm:185337 and Basic Wall:Exterior - Brick on Block:185014.,True,True,True,2.556792974472046,0.007755756378173828,0.0,2.5510716438293457,5.115620374679565,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D028,relationship,general_question,What is the relationship between Floor:Finish Floor - Wood:169093 and Floor:Residential - Wood Joist with Subflooring:144800?,True,True,True,2.70564866065979,0.009508132934570312,0.0,2.301919460296631,5.017076253890991,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D029,relationship,fact_verification,Is M_Casement:819mm x 759mm:819mm x 759mm:148607 disjoint from Basic Wall:Foundation - Concrete (435mm):140913?,True,True,True,2.9298737049102783,0.007201671600341797,0.0,1.82938551902771,4.7674596309661865,
Duplex_gpt-4_warm,Duplex,gpt-4,warm,D030,relationship,imperative,Describe the relationship between M_W-Wide Flange:W410X60:W410X60:209121 and Basic Wall:Exterior - Brick on Block:143478.,True,True,True,4.568249702453613,0.009482860565185547,0.0,4.622412443161011,9.201147317886353,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D001,element,general_question,Which slabs cover Basic Wall:Foundation - Concrete (417mm):140479?,True,True,False,1.182459831237793,0.0051081180572509766,0.3343641757965088,0.43935608863830566,1.9662723541259766,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D002,element,imperative,List all doors that touch Basic Wall:Exterior - Brick on Block:138157.,True,True,False,0.5261497497558594,0.009497642517089844,0.18529963493347168,0.568500280380249,1.2909631729125977,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D003,element,fact_verification,Are there any windows disjoint from Floor:127mm Slab on Grade:141232?,True,True,False,0.5630350112915039,0.014771461486816406,0.1968553066253662,0.970635175704956,1.7452969551086426,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D004,element,general_question,Which footings touch Basic Wall:Foundation - Concrete (435mm):140913?,True,True,False,0.571868896484375,0.01207733154296875,0.11190414428710938,0.5951995849609375,1.2920784950256348,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D005,element,imperative,Show me all walls on Level 1 that touch Floor:127mm Slab on Grade:141232.,True,False,False,0.6203763484954834,0.011294841766357422,,,0.6337754726409912,Source element not found: Floor:127mm Slab on Grade:141232
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D006,element,fact_verification,Is there any beam that touches Basic Wall:Exterior - Brick on Block:143410?,False,False,False,0.5388662815093994,0.03386330604553223,,,0.5727295875549316,Source element not found: 143410
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D007,element,general_question,Which spaces are disjoint from Floor:Finish Floor - Wood:169093?,True,True,False,0.5533835887908936,0.012331485748291016,0.26689743995666504,0.8569364547729492,1.69008207321167,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D008,element,imperative,List all windows on Level 2 that touch Basic Wall:Interior - Furring (38 mm Stud):217414.,True,True,False,0.5545458793640137,0.007725954055786133,0.13490653038024902,0.5808632373809814,1.2780416011810303,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D009,element,fact_verification,Does Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 touch any walls?,True,True,False,0.45721864700317383,0.005836963653564453,0.64447021484375,0.6883580684661865,1.8006973266601562,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D010,element,general_question,Which slabs cover Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,0.5623509883880615,0.005422115325927734,0.3121793270111084,0.4063999652862549,1.2894675731658936,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D011,element,imperative,Tell me all doors that touch Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,False,0.4795050621032715,0.006028890609741211,0.16715788841247559,0.5288126468658447,1.183396339416504,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D012,element,fact_verification,Are there any railings touching Basic Roof:Live Roof over Wood Joist Flat Roof:184483?,True,True,False,0.5717661380767822,0.011286735534667969,0.04157209396362305,0.47452688217163086,1.099151849746704,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D013,element,general_question,Which windows touch Basic Wall:Exterior - Brick on Block:184944?,True,True,False,0.5473191738128662,0.005028247833251953,0.2139604091644287,0.4624674320220947,1.2287752628326416,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D014,element,imperative,List all walls on T/FDN that touch Wall Foundation:Bearing Footing - 900 x 300:186596.,True,True,False,0.5764873027801514,0.008054733276367188,0.16476011276245117,0.6765856742858887,1.4263980388641357,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D015,element,fact_verification,Does Floor:Finish Floor - Ceramic Tile:169772 cover any walls?,True,True,False,0.5748019218444824,0.018848180770874023,0.5529136657714844,0.3384437561035156,1.4890553951263428,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D016,relationship,general_question,What is the relationship between Basic Wall:Foundation - Concrete (417mm):140479 and Wall Foundation:Bearing Footing - 900 x 300:186596?,True,True,False,0.6046950817108154,0.005590200424194336,0.032128095626831055,0.394946813583374,1.038567066192627,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D017,relationship,fact_verification,Does Basic Wall:Exterior - Brick on Block:138157 touch Floor:127mm Slab on Grade:141232?,True,True,False,0.5720226764678955,0.0060272216796875,0.06650495529174805,0.3796393871307373,1.0251898765563965,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D018,relationship,imperative,Tell me the spatial relationship between Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 and Basic Wall:Interior - Partition (92mm Stud):138584.,False,False,False,0.5572216510772705,0.0025086402893066406,,,0.5607340335845947,Element A not found: 151086:1
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D019,relationship,general_question,What is the relationship between Basic Wall:Interior - Partition (92mm Stud):139783 and Basic Wall:Interior - Partition (92mm Stud):139939?,True,True,False,0.5561602115631104,0.01065516471862793,0.021730422973632812,0.39081430435180664,0.9833848476409912,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D020,relationship,fact_verification,Is M_Single-Flush:1250mm x 2010mm:1250mm x 2010mm:146596 touching Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,0.596005916595459,0.00898885726928711,0.02644801139831543,0.5511596202850342,1.1826024055480957,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D021,relationship,imperative,Describe the relationship between M_Fixed:4835mm x 2420mm:4835mm x 2420mm:145788 and Basic Wall:Exterior - Brick on Block:138062.,True,True,False,0.6103887557983398,0.00552058219909668,0.09542560577392578,0.39696240425109863,1.1088011264801025,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D022,relationship,general_question,What is the relationship between M_W-Wide Flange:W310X60:W310X60:207325 and Basic Wall:Exterior - Brick on Block:143410?,True,True,False,0.5641157627105713,0.006147623062133789,0.018962383270263672,0.4113168716430664,1.0015442371368408,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D023,relationship,fact_verification,Does Railing:900mm Handrail Only:151162 touch Stair:Residential - 200mm Max Riser 250mm Tread:151086:1?,True,True,False,0.6315667629241943,0.007355928421020508,0.11908650398254395,0.4473433494567871,1.2068557739257812,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D024,relationship,imperative,Tell me how Basic Wall:Exterior - Brick on Block:184944 relates to Basic Roof:Live Roof over Wood Joist Flat Roof:184483.,True,True,False,0.5763859748840332,0.010553836822509766,0.04903101921081543,0.43456482887268066,1.0715386867523193,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D025,relationship,general_question,What is the relationship between Floor:127mm Slab on Grade:141232 and Wall Foundation:Bearing Footing - 900 x 300:186604?,True,True,False,0.6078166961669922,0.008568286895751953,0.015420913696289062,0.49259519577026367,1.1277945041656494,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D026,relationship,fact_verification,Is Basic Wall:Exterior - Brick on Block:143410 disjoint from Floor:127mm Slab on Grade:141232?,True,True,False,0.5952720642089844,0.015817642211914062,0.022251129150390625,0.5013437271118164,1.1387126445770264,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D027,relationship,imperative,Tell me the relationship between M_Skylight:1180 x 1170mm:1180 x 1170mm:185337 and Basic Wall:Exterior - Brick on Block:185014.,True,True,False,0.49755144119262695,0.007109642028808594,0.016875267028808594,0.6479394435882568,1.169475793838501,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D028,relationship,general_question,What is the relationship between Floor:Finish Floor - Wood:169093 and Floor:Residential - Wood Joist with Subflooring:144800?,True,True,False,0.6165521144866943,0.005024433135986328,0.0369257926940918,0.3784661293029785,1.036968469619751,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D029,relationship,fact_verification,Is M_Casement:819mm x 759mm:819mm x 759mm:148607 disjoint from Basic Wall:Foundation - Concrete (435mm):140913?,True,True,False,0.5640628337860107,0.007752180099487305,0.016893863677978516,0.49402427673339844,1.0837397575378418,
Duplex_llama-3.3-70b_cold,Duplex,llama-3.3-70b,cold,D030,relationship,imperative,Describe the relationship between M_W-Wide Flange:W410X60:W410X60:209121 and Basic Wall:Exterior - Brick on Block:143478.,True,True,False,0.5822982788085938,0.005693197250366211,0.018236398696899414,0.3904690742492676,0.998694658279419,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D001,element,general_question,Which slabs cover Basic Wall:Foundation - Concrete (417mm):140479?,True,True,False,1.6715223789215088,0.009879350662231445,0.3082742691040039,0.8941686153411865,2.8838446140289307,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D002,element,imperative,List all doors that touch Basic Wall:Exterior - Brick on Block:138157.,True,True,False,1.1543848514556885,0.016338825225830078,0.16359853744506836,1.0208215713500977,2.3551437854766846,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D003,element,fact_verification,Are there any windows disjoint from Floor:127mm Slab on Grade:141232?,True,True,False,0.892564058303833,0.009775876998901367,0.16286516189575195,2.0636379718780518,3.1311392784118652,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D004,element,general_question,Which footings touch Basic Wall:Foundation - Concrete (435mm):140913?,True,True,False,1.1993136405944824,0.010033845901489258,0.09257841110229492,1.1011810302734375,2.4081223011016846,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D005,element,imperative,Show me all walls on Level 1 that touch Floor:127mm Slab on Grade:141232.,True,False,False,1.0500679016113281,0.011208534240722656,,,1.064382791519165,Source element not found: Floor:127mm Slab on Grade:141232
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D006,element,fact_verification,Is there any beam that touches Basic Wall:Exterior - Brick on Block:143410?,True,True,False,0.9538044929504395,0.008567571640014648,0.4994938373565674,1.258284091949463,2.725334405899048,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D007,element,general_question,Which spaces are disjoint from Floor:Finish Floor - Wood:169093?,True,True,False,0.9049050807952881,0.009901285171508789,0.22156500816345215,1.8576734066009521,2.994044780731201,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D008,element,imperative,List all windows on Level 2 that touch Basic Wall:Interior - Furring (38 mm Stud):217414.,True,False,False,1.0022845268249512,0.02967524528503418,,,1.035573959350586,Source element not found: Basic Wall:Interior - Furring (38 mm Stud):217414
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D009,element,fact_verification,Does Stair:Residential - 200mm Max Riser 250mm Tread:151086:1 touch any walls?,False,False,False,1.1396312713623047,0.004937648773193359,,,1.1463608741760254,Source element not found: Stair:Residential - 250mm Tread:151086:1
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D010,element,general_question,Which slabs cover Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234?,True,True,False,0.9279584884643555,0.004778146743774414,0.26021742820739746,0.7603113651275635,1.9532654285430908,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D011,element,imperative,Tell me all doors that touch Basic Wall:Interior - Partition (92mm Stud):138584.,True,True,False,0.9061260223388672,0.009934663772583008,0.1150972843170166,0.8553247451782227,1.8870015144348145,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D012,element,fact_verification,Are there any railings touching Basic Roof:Live Roof over Wood Joist Flat Roof:184483?,False,True,False,0.8994841575622559,0.008573532104492188,0.03502941131591797,0.840864896774292,1.783951997756958,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D013,element,general_question,Which windows touch Basic Wall:Exterior - Brick on Block:184944?,True,True,False,0.9597303867340088,0.004624843597412109,0.16618084907531738,1.011343240737915,2.1418793201446533,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D014,element,imperative,List all walls on T/FDN that touch Wall Foundation:Bearing Footing - 900 x 300:186596.,True,True,False,1.0571527481079102,0.00989222526550293,0.15825581550598145,1.463343858718872,2.6935346126556396,
Duplex_mistral-small_cold,Duplex,mistral-small,cold,D015,element,fact_verification,Does Floor:Finish Floor - Ceramic Tile:169772 cover any walls?,True,True,False,0.8776936531066895,0.009967327117919922,0.5280313491821289,0.7741293907165527,2.1928799152374268,
